Date,Tweet,Overall_Sentiment_Score
10/10/2024,casagarcia2000 erinfriday75490 realdonaldtrump republican friends spreading many lies fema help gov result people dying need help help goal inflict pain discredit gov,0.6249
10/10/2024,mary trump speaks https,0.0
10/10/2024,rt thethe1776 magic johnson clue saying outright lied said president trump made lots promises,0.0
10/10/2024,rt boloudon rightful president trump got massive standing ovation reading pennsylvania pennsylvania trump country ðÿ,0.0
10/10/2024,rt kellda president biden cusses fucking trump tried kill vp ðÿ focus people,-0.7152
10/10/2024,rt boloudon rightful president trump got massive standing ovation reading pennsylvania pennsylvania trump country ðÿ,0.0
10/10/2024,rt thesgtjoker know trump generally seen incredibly selfish open mar lago anyone fleeing hurricane,-0.5256
10/10/2024,rt antifa january 6th people changing trump gear https,0.0
10/10/2024,rt reppatfallon admin iran making 35 billion oil exports per year 4 years ago,0.0
10/10/2024,rt thekevindalton abc news president trump lying fema allocating funds illegal immigrants also abc news,-0.7906
10/10/2024,rt markfry809 f k election close kamala harris behaving every bit like commander chief donald,0.3612
10/10/2024,rt diannew314159 whichonespink67 trump belongs prison oval office https,-0.5106
10/10/2024,ogni tempesta lascia un segno la speranza non manca mai shailenzo sstvi trump garime milton hurricanmilton florida shavier,0.0
10/10/2024,rt bastianbrauns trump calls viktor strongest leader europe actually got slammed almost every speaking eu,0.4404
10/10/2024,rt antifa january 6th people changing trump gear https,0.0
10/10/2024,rt blueheartedly thinks trump trying steal election kamala,-0.4939
10/10/2024,rt gunthereagleman good morning know president trump 2020 democrats cheat win,0.5719
10/10/2024,rt coinmun ðÿ top 10 trending coinmun ethereum ðÿ pepecoin pepecoins apu apuscoin spx spx6900 bitcoin,0.2023
10/10/2024,rt immeme0 media want see 275 linemen housed free president trump trump national doral miami,0.5574
10/10/2024,rt susiebncolorado dineshdsouza wants make sure newest puppet fighting chance must win 2024,0.6808
10/10/2024,rt defiyantlyfree kamala harris wants convince forget administration let https,0.0258
10/10/2024,rt jackposobiec silence surrounding attempted assassination former president donald trump 90 days ago deafening,-0.7269
10/10/2024,,
10/10/2024,rt vivekgramaswamy headed rally right motorcade 75 miles airport landed,0.0
10/10/2024,rt charliekirk11 christian sitting election donald trump sufficiently,0.0
10/10/2024,rt kamalahq trump rallies never empty seat room speaking full empty seats https,-0.0536
10/10/2024,rt vivekgramaswamy running biden running harris machine,0.0
10/10/2024,rt fbiagent42 trump sent young girls mar lago epstein island elon try make disappear https,-0.2263
10/10/2024,rt theoriginalwth republican governors saying biden fema amazing job trump left lies,0.25
10/10/2024,rt vivekgramaswamy running biden running harris machine,0.0
10/10/2024,rt winterspolitics wow kamala harris raised 1 billion short amount time nominee drop ðÿ,0.4019
10/10/2024,rt davidlimbaugh many claim conservative amp reject leftism yet brag principled vote trump might,-0.4019
10/10/2024,rt crazymoments01 collinrugg trump must win https,0.5859
10/10/2024,rt tigerbeat mehdirhasan heart jerusalem family business spotted moneymaking opportunity trump,0.7906
10/10/2024,rt kylegriffin1 trump campaign dragging feet beginning formal process allowing smooth transition power,0.0
10/10/2024,rt tomjchicago reporter ask merrick garland donald trump arrested 7 recent conversations,-0.4767
10/10/2024,rt really trump campaign made horrible answer changing policies,-0.5423
10/10/2024,rt lakemonstercl1 eddie exposing kalyin harris https,-0.2732
10/10/2024,rt hoofnmane hurricanmilton trump donated penny every affected area red votes caused ton,-0.1531
10/10/2024,rt reminder 27 days go president trump must win preserve constitution must win preserve democracy,0.8225
10/10/2024,rt virtualkelly dear weather channel please meteorologists stop saying network reached,0.4767
10/10/2024,rt dittiepe trump gaza previously always worked ensure peace middle east campaign,0.7269
10/10/2024,rt nedryun seriously letting said classrooms men vote kamala harris,-0.1779
10/10/2024,rt 2024 michigan ge trump 51 harris 47 trump 50 harris 47 oliver 1 west 1 stein 0 terry 0,0.0
10/10/2024,rt collinrugg trump releases breaking news assass nation attempts wonders fbi opened,0.0
10/10/2024,rt calltoactivism holy shit trump lost international union bricklayers allied craft workers watch,-0.7096
10/10/2024,rt warlorddilley maga survived four fucking years joe biden kamala harris way hell going allow,-0.1027
10/10/2024,rt hoofnmane traitortrump vote trump modern day nazi proud fucked nazi shit,-0.7096
10/10/2024,rt 1nicdar knowing actually happened could anyone right mind still vote harris incomprehensible,0.0
10/10/2024,rt robreiner vermin poisoning blood america convicted felon donald trump,-0.5859
10/10/2024,rt cheezit1350 wsj lectured msnbc disinformation takes quite bit chutzpah wall street journal,0.0
10/10/2024,rt incredible entire republican movement even rooted nostalgia actual past even,0.0
10/10/2024,rt bgatesisapyscho watch crazed blood thirsty democrat supporter randomly charge trump supporter serious question,0.34
10/10/2024,rt absolutely appalling much liberals gleefully fantasize prospects trump banning deporting,-0.1513
10/10/2024,rt jimstewartson received video anyone know fellow night j6 says hanging,0.0
10/10/2024,steviestacks84 know statistics way likely 80 favour trump,0.4404
10/10/2024,rt emolclause way back 2018 folks truly screaming putin telling trump stop joint military,-0.2263
10/10/2024,rt bastianbrauns trump calls viktor strongest leader europe actually got slammed almost every speaking eu,0.4404
10/10/2024,rt tonyxtwo omg lmao aduit swim destroyed kamala harris https,0.1779
10/10/2024,rt jrubinblogger five major media fails ignoring trump mental decline last weeks election excess focus,-0.722
10/10/2024,rt knowawastaken ðÿ julia roberts house supporting kamala harris https,0.4404
10/10/2024,rt charliekirk11 christian sitting election donald trump sufficiently,0.0
10/10/2024,paul manafort lawyer says ban ghostwriting russians would unconstitutional lawyer former trump campaign manager argued special counsel robert mueller restrictions team went far muellerinvestigation ghostwriting,-0.5267
10/10/2024,derrigible bravokiloactual bhodili2 mmpadellan trump unlike presidential candidate going fact check ass,-0.5423
10/10/2024,rt emmarincon trump ha lanzado una amenaza abierta eso es malo biden si fuera un verdadero presidente decir,0.34
10/10/2024,rt behizytweets breaking kari lake exposed opponent reading past statements border security back,0.2732
10/10/2024,rt markosilberhand trump never suitable job white house whole world knew saw unanimous,0.0
10/10/2024,rt janeotn kari lake looked terrified tonight voice shaking breathing shallow defensive trump,-0.6808
10/10/2024,rt defiyantlyfree abc telling donald trump lying fema response strange earlier report,-0.6369
10/10/2024,rt modi nice human great friend somebody threatening india said help,0.8555
10/10/2024,rt vivekgramaswamy running biden running harris machine,0.0
10/10/2024,hate trump knew would turn trying weaken cause harris campaign done flat lined,-0.7579
10/10/2024,rt maddenifico hell kamala harris fucking warrior stand 100 fucking percent let fucking ªðÿ,-0.6808
10/10/2024,rt mollyploofkins percentage trump maga morons would drink kool aid directed,-0.3182
10/10/2024,therickwilson got nothing better sniffing ball,-0.3412
10/10/2024,rt michigandems retired teamster says vote saved pension 40 years hard work never,0.34
10/10/2024,rt atensnut omg trump shared rally https,0.34
10/10/2024,rt grandpaharris65 neighbor across street burned trump yard sign inquired lost wife covid knew,-0.3182
10/10/2024,rt friendomedia esjesjesj brain worms spread trump world sincerely dumbest people ever walk,-0.0516
10/10/2024,rt carminesabia 2020 stephen colbert stephenathome said immoral vote trump administration lost track,-0.6486
10/10/2024,ronnieluceronm trump give anything away free,0.5106
10/10/2024,rt billybaldwin florida republicans voted fema funding desantis thinks disaster funding socialism republicans claim,-0.6249
10/10/2024,rt karilakewarroom ruben gallego fights tooth nail border security congress running office,-0.0772
10/10/2024,rt mayatcontreras hi nytimes insane donald trump literally talking eugenics ethic cleaning,-0.4019
10/10/2024,rt blackknight10k covid hoax trump sending covid supplies vladimir putin republicans think lied guys,-0.5719
10/10/2024,rt trumpwarroom president trump see held news conference right middle one big event,0.0
10/10/2024,rt accountablegop life voted republican including twice donald trump 2024 tell grateful,0.4588
10/10/2024,rt collinrugg trump releases breaking news assass nation attempts wonders fbi opened,0.0
10/10/2024,rt kamalahq trump years ago president literally laughed front entire world,0.4588
10/10/2024,rt gunthereagleman knows trump win money laundering stop https,0.3818
10/10/2024,rt jdunlap1974 stolen trump signs piscataquis county found piled behind maine democratic hq https,-0.4939
10/10/2024,rt steveygarvey6 summarizes last debate 10 seconds adamschiff starts ends day donald trump mind,0.0
10/10/2024,rt jamesgrahamauth trump incited lies,-0.4215
10/10/2024,rt kamalahq trump rallies never empty seat room speaking full empty seats https,-0.0536
10/10/2024,rt thehill former white house adviser un ambassador susan rice says former president reported calls vladimir putin,0.0
10/10/2024,rt nicksortor hey jessicatarlov lying fox news right saying biden harris regime firsts deploy,-0.5267
10/10/2024,melania trump reveals emotional toll assassination attempts tak intelligent lady https via youtube,-0.0772
10/10/2024,rt revdjesq jeremiahdjohns trump tax plan also significantly raised standard deduction really good progressive thing,0.4927
10/10/2024,rt timesalgebraind donald trump behaving like sanghi https,0.3612
10/10/2024,rt thank nypost covering providing context trump campaign request unedited kamala,0.3612
10/10/2024,ðÿ,0.0
10/10/2024,rt almostjingo really feels like media ignoring horrible situation nc effort dare make harris look,-0.5302
10/10/2024,rt kamalahq vice president harris unconscionable anyone considers leader would mislead desperate people,-0.3182
10/10/2024,rt haleyvte4harris worth watching patriots former republican voting kamala harris proudly nslforamerica,0.6705
10/10/2024,rt eamonmelia experts told varadkar simon harris plan nch disaster right,-0.6249
10/10/2024,rt calltoactivism watch one video tonight decide share let one kamala harris howard stern show,0.296
10/10/2024,cnn https ac360 foxnews scottjenningsky imagine reporting good elon musk amp magamaha help survivors hurricane instead covering harrisbiden stop calling victims liars politics cover fema fix broken fema,-0.6597
10/10/2024,rt karol 2004 two months presidential election 60 minutes featured fake documents show george bush gone,-0.4767
10/10/2024,rt breaking new polling shows kamala harris receiving nearly many votes nikki haley primary voters donald,0.0
10/10/2024,rt joncoopertweets media press tim walz weeks time visited china 35 years ago,0.0
